university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
業組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,45.26
亞洲大學,經營管理學系(國際企業管理組),110,2,1,NULL,NULL,NULL,NULL,NULL,2,1,NULL,45.7333
亞洲大學,經營管理學系(行銷管理組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,52
亞洲大學,職能治療學系,110,2,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,65.5
亞洲大學,聽力暨語言治療學系,110,1,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,66.82
亞洲大學,行動商務與多媒體應用學系(多媒體應用
組),110,2,NULL,NULL,1,NULL,NULL,NULL,2,2,NULL,48.5429
亞洲大學,行動商務與多媒體應用學系(行動商務
組),110,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,48
亞洲大學,視光學系,110,1.5,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,50.0429
亞洲大學,視覺傳達設計學系(企業形象設計組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,40.07
亞洲大學,視覺傳達設計學系(產業視覺設計組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,43.34
亞洲大學,護理學系(國際護理組),110,1,2,NULL,1,NULL,1,2,NULL,NULL,NULL,37
亞洲大學,護理學系(臨床照護組),110,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,38.0375
亞洲大學,護理學系(高齡長期照護組),110,1,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,50.85
亞洲大學,財務金融學系(投資理財組),110,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,51.41
亞洲大學,財務金融學系(金融科技組),110,2,NULL,NULL,1,NULL,NULL,NULL,NULL,2,NULL,54.4
亞洲大學,財經法律學系(科技法律組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,59.9571
亞洲大學,財經法律學系(財經法律組),110,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,62.3714
亞洲大學,資訊傳播學系(新媒體傳播內容組),110,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,56.56
